input,key,keyDownTimestamp,keyUpTimestamp,keypressDuration,login,timestamp,type
hat_area,a,1555444887245,1555444887324,79,nonandrii,1555444887245,keydown
hat_area,n,1555444887575,1555444887652,77,nonandrii,1555444887575,keydown
hat_area,y,1555444887932,1555444888011,79,nonandrii,1555444887932,keydown
hat_area, ,1555444888644,1555444888731,87,nonandrii,1555444888644,keydown
hat_area,h,1555444889339,1555444889411,72,nonandrii,1555444889339,keydown
hat_area,a,1555444889627,1555444889707,80,nonandrii,1555444889627,keydown
hat_area,t,1555444889939,1555444890020,81,nonandrii,1555444889939,keydown
hat_area, ,1555444890603,1555444890691,88,nonandrii,1555444890603,keydown
hat_area,t,1555444891211,1555444891275,64,nonandrii,1555444891211,keydown
hat_area,h,1555444891483,1555444891556,73,nonandrii,1555444891483,keydown
hat_area,e,1555444891763,1555444891819,56,nonandrii,1555444891763,keydown
hat_area,y,1555444892059,1555444892132,73,nonandrii,1555444892059,keydown
hat_area, ,1555444892710,1555444892804,94,nonandrii,1555444892710,keydown
hat_area,l,1555444893204,1555444893276,72,nonandrii,1555444893204,keydown
hat_area,i,1555444893508,1555444893572,64,nonandrii,1555444893508,keydown
hat_area,k,1555444893788,1555444893868,80,nonandrii,1555444893788,keydown
hat_area,e,1555444894164,1555444894251,87,nonandrii,1555444894164,keydown
